trial_id,learning_rate,gamma,batch_size,memory_size,target_update,eps_start,eps_end,eps_decay,initial_exploration,avg_score,final_scores,total_episodes,max_episodes,early_stopped,stop_reason,device_used,success,seed
665,0.00010812305854312199,0.915081784020062,64,44266,100,0.9469408620515561,0.09214684014300753,0.9983613031655358,1943,9.8,"[10, 10, 10, 12, 9]",200,200,False,completed,cuda,True,667044
660,0.0022849828211996804,0.906212172989954,128,95954,500,0.9862440849610052,0.0916791590012307,0.9962091406758571,1237,9.3,"[9, 10, 8, 8, 10]",200,200,False,completed,cuda,True,684288
666,0.0006125325918160648,0.9097815033749255,128,57201,1000,0.9938658471731494,0.05338310674344295,0.9979139617450966,1534,10.0,"[9, 11, 11, 11, 8]",200,200,False,completed,cuda,True,668996
661,0.0004918327115143359,0.9424984474957011,32,97901,500,0.9639504305132545,0.03262572227202247,0.9913998279481334,508,9.6,"[8, 11, 9, 9, 9]",200,200,False,completed,cuda,True,688208
658,0.00626420662504232,0.9069593211343634,16,53563,100,0.9543284604885346,0.05822294010287106,0.9976174109560905,1495,43.5,"[32, 51, 11, 37, 72]",200,200,False,completed,cuda,True,679540
669,0.004770019609346061,0.9700746799914998,32,34544,500,0.938283011329272,0.0827679549683661,0.9947218153890813,1737,12.8,"[25, 20, 10, 9, 10]",200,200,False,completed,cuda,True,693288
622,0.0010289747313509813,0.9457374259757005,32,70524,500,0.9334381561861493,0.09639333926793014,0.9969345463564644,1340,232.2,"[194, 231, 205, 224, 176]",200,200,False,completed,cuda,True,649372
667,0.0004218082238291503,0.9695868114566484,32,71877,500,0.9390895704389524,0.0588442495184677,0.9964669753304859,1286,10.1,"[9, 12, 10, 8, 12]",200,200,False,completed,cuda,True,677112
673,0.0019765334106820556,0.9060483923878565,128,39202,100,0.9837690262009077,0.08739381107310472,0.998249449781682,1796,21.7,"[23, 32, 26, 37, 36]",200,200,False,completed,cuda,True,697288
668,0.0004237724768155919,0.9749906083318486,32,60743,500,0.9441317321696401,0.09239013434802898,0.9933764212385864,546,10.0,"[10, 12, 10, 8, 13]",200,200,False,completed,cuda,True,670044
620,0.0037833532180208654,0.996119125868524,64,88705,100,0.9591652292905929,0.03993173285530882,0.9929715511996653,1072,459.0,"[500, 500, 500, 500, 500]",200,200,False,completed,cuda,True,631748
674,0.0066056836913458775,0.9754962139169083,16,40624,1000,0.993302056046656,0.020107469722314843,0.9953446959119799,627,9.7,"[12, 11, 9, 10, 8]",200,200,False,completed,cuda,True,701372
664,0.006116112384626489,0.9787950267649894,128,45643,500,0.9962594431396092,0.09247816244332689,0.9901936318744553,543,96.5,"[117, 57, 120, 151, 125]",200,200,False,completed,cuda,True,690500
671,0.002474940736714398,0.9796256048953482,16,64031,500,0.9328654550001008,0.07659418739886475,0.9902228265729783,1694,11.0,"[8, 24, 10, 9, 10]",200,200,False,completed,cuda,True,698208
670,0.0009405857311093922,0.9877915077653238,32,82423,100,0.9515885548058355,0.06948963141819664,0.9920005919264794,524,12.1,"[14, 9, 11, 14, 14]",200,200,False,completed,cuda,True,672996
662,0.003518694487808323,0.9212508875097806,32,88754,500,0.946272493355906,0.08814746387776179,0.9967064982829681,746,109.2,"[99, 143, 127, 120, 137]",200,200,False,completed,cuda,True,666432
676,0.005264516002937526,0.9704396365353137,32,27161,1000,0.9756788559683721,0.04240728556580909,0.997760097349816,1060,9.7,"[9, 9, 9, 10, 8]",200,200,False,completed,cuda,True,700288
677,0.0004781695427011393,0.9888971399002016,32,18201,500,0.9870157666242279,0.036412939325409,0.9981132113404709,648,10.2,"[9, 11, 11, 11, 12]",200,200,False,completed,cuda,True,679044
681,0.00011373806573680505,0.9680489406499942,32,49598,100,0.9351667121654195,0.07074798076548162,0.9965521273904675,1176,9.4,"[10, 8, 10, 9, 10]",200,200,False,completed,cuda,True,708208
682,0.0007475487611984553,0.9379818855068183,64,79485,100,0.9489825996796303,0.03174770616051504,0.9909428080002991,1236,9.7,"[10, 10, 11, 9, 10]",200,200,False,completed,cuda,True,684996
679,0.0007494392048482327,0.9381480631129773,16,24798,1000,0.9221796640565391,0.03033945366563518,0.9926170314407121,669,9.6,"[9, 9, 9, 9, 10]",200,200,False,completed,cuda,True,706372
659,0.002105230468600806,0.9602300489928395,128,90091,100,0.9747079892657046,0.02492569644692353,0.9918636663423166,751,177.2,"[208, 167, 155, 213, 175]",200,200,False,completed,cuda,True,686460
684,0.00030077312622231824,0.9232648031148345,16,25175,500,0.9412409371720372,0.03533748028281875,0.9947594916598539,1695,9.9,"[10, 9, 10, 9, 11]",200,200,False,completed,cuda,True,708288
593,0.001119326568641173,0.9280975521259542,32,17174,100,0.9165140594361905,0.07531879465220956,0.9982954131358495,718,303.8,"[264, 265, 500, 236, 294]",200,200,False,completed,cuda,True,614640
675,0.0010179128465585723,0.938730222184527,32,80298,100,0.9017005287039153,0.06520368258617758,0.995049350867878,790,81.3,"[82, 76, 109, 80, 112]",200,200,False,completed,cuda,True,685112
691,0.0026620125960278027,0.985738366716996,128,50088,500,0.9223912858053707,0.08887062053504018,0.9932085028658724,1825,9.4,"[9, 10, 9, 9, 9]",200,200,False,completed,cuda,True,712640
692,0.0005680908479311792,0.9567008410985165,32,94035,100,0.9192533223144679,0.015874491289240802,0.9979871411139116,1908,9.2,"[9, 10, 11, 9, 9]",200,200,False,completed,cuda,True,702112
680,0.0002618749902906513,0.9580581796474252,128,90625,1000,0.9980365462312345,0.06110118273479068,0.9988873236747949,995,17.4,"[15, 25, 18, 13, 20]",200,200,False,completed,cuda,True,706500
687,0.0014538015347086229,0.9522058094876698,128,99188,100,0.976097224836959,0.015220228081379858,0.9951995012553659,974,27.7,"[13, 50, 13, 85, 42]",200,200,False,completed,cuda,True,689996
688,0.008277161477718736,0.9537865103810006,128,84553,1000,0.9094862211730192,0.06813393425586592,0.9964993224501505,1023,12.8,"[16, 14, 11, 10, 9]",200,200,False,completed,cuda,True,715372
686,0.0002987738676827294,0.9879755111258556,16,15957,1000,0.9438495684019697,0.07767375721593114,0.9942379486345289,1785,10.1,"[9, 9, 9, 13, 10]",200,200,False,completed,cuda,True,713208
689,0.00024026444106067219,0.983210945925626,16,67574,500,0.978866762175812,0.09468980820426572,0.9931084396555105,670,9.7,"[11, 9, 10, 9, 11]",200,200,False,completed,cuda,True,716460
690,0.0005141980374203649,0.9328033494708478,64,88054,1000,0.9813978105867056,0.04888926833798557,0.9986609441299317,934,10.0,"[10, 8, 14, 11, 10]",200,200,False,completed,cuda,True,714288
697,0.004113639447037997,0.9527477660905492,32,60202,1000,0.9607161868697426,0.027442082334053083,0.9912738733996116,1944,9.6,"[9, 10, 10, 10, 8]",200,200,False,completed,cuda,True,724372
699,0.00046264115437656293,0.9248028174447924,16,68422,500,0.9845488227567807,0.02209838844083569,0.9928110598246364,1954,9.5,"[9, 8, 9, 10, 10]",200,200,False,completed,cuda,True,726460
693,0.006167300870977785,0.9405889246710694,128,51912,500,0.9646497700646947,0.04157696511408047,0.9967452084259196,1677,9.8,"[10, 10, 10, 9, 11]",200,200,False,completed,cuda,True,714640
685,0.0028439057416452286,0.9117706624395047,32,36745,100,0.9393576580777403,0.09112810678694921,0.9961062516905664,1264,77.4,"[56, 76, 84, 105, 50]",200,200,False,completed,cuda,True,687044
698,0.0007414047569572497,0.9769482450635982,16,64705,500,0.9132633072392852,0.024268882735728983,0.998526062657829,1963,10.7,"[11, 12, 10, 11, 10]",200,200,False,completed,cuda,True,725208
695,0.0035482973070302603,0.9397466796103937,64,82680,1000,0.9063182461816365,0.021234217874767675,0.9962794451912264,1210,9.7,"[8, 9, 9, 10, 10]",200,200,False,completed,cuda,True,721500
678,0.00910678180302175,0.9774071902037539,128,85739,500,0.9744777868764714,0.0159138448394224,0.9934646081492262,678,134.7,"[152, 195, 192, 139, 203]",200,200,False,completed,cuda,True,689748
704,0.0003595575613972471,0.9315300446084765,16,61593,500,0.9515147123580173,0.027837111145660474,0.9959062821921922,1742,9.1,"[10, 9, 8, 10, 10]",200,200,False,completed,cuda,True,706044
694,0.0003922382990150707,0.9489232495444693,128,95564,1000,0.9404735826115321,0.07019166446602626,0.995490650300096,661,10.4,"[10, 12, 10, 12, 9]",200,200,False,completed,cuda,True,704112
708,0.001519021533192907,0.9383040190309242,16,72546,500,0.9677407912695478,0.014014674766898515,0.9924876509318548,1988,9.6,"[9, 10, 10, 10, 8]",200,200,False,completed,cuda,True,710044
700,0.00043663094912771167,0.9220579988235974,64,48913,500,0.9986897240128347,0.0892281528931272,0.9907470244813859,1411,9.7,"[10, 12, 9, 9, 9]",200,200,False,completed,cuda,True,724288
696,0.004287915788346128,0.9904747878909506,16,97440,500,0.9183252656248686,0.026710846767364918,0.9906527549493597,1081,26.4,"[10, 41, 20, 10, 71]",200,200,False,completed,cuda,True,698996
706,0.0001628090294409868,0.9746534807848454,16,33649,1000,0.9469802559159448,0.024825692992684466,0.9901785636231202,1250,9.0,"[9, 8, 8, 10, 10]",200,200,False,completed,cuda,True,732500
702,0.0010024883656495189,0.9681576787894913,64,64522,100,0.9371436084486982,0.07949654668472009,0.9941128686285264,1086,20.8,"[16, 15, 25, 12, 14]",200,200,False,completed,cuda,True,729460
616,0.008346122608367272,0.9615136642988888,32,16481,500,0.9163986416118974,0.025784884089937288,0.9911052042992151,819,194.7,"[238, 189, 230, 153, 159]",200,200,False,completed,cuda,True,641492
703,0.008949267953575046,0.930049180853563,16,18815,1000,0.9916545671725483,0.061366555549991236,0.9925826549447099,1057,16.7,"[13, 10, 12, 10, 10]",200,200,False,completed,cuda,True,724640
705,0.002179536414203033,0.906408076739344,16,46944,500,0.9789081957216854,0.03133882475712632,0.9958326540281871,1425,11.6,"[11, 10, 9, 10, 9]",200,200,False,completed,cuda,True,732208
714,0.00029483861312491603,0.9849389117873913,16,49108,1000,0.987046454188517,0.01697799661002445,0.9926944278478376,1893,9.3,"[10, 8, 10, 10, 9]",200,200,False,completed,cuda,True,741460
710,0.0002119344246247573,0.913619978232638,32,43042,1000,0.9419112508873405,0.06548882322825451,0.9928033512968147,1460,9.4,"[10, 10, 10, 10, 8]",200,200,False,completed,cuda,True,712044
713,0.0020215393867510155,0.9134618942609745,16,97123,100,0.9323415258612393,0.04051964780797893,0.9919441028059002,1495,9.5,"[9, 8, 11, 9, 9]",200,200,False,completed,cuda,True,739500
701,0.0028046057822402096,0.9558722223220547,16,71134,1000,0.9381313810260345,0.08862281905907338,0.9964806870997979,564,15.2,"[19, 20, 12, 37, 10]",200,200,False,completed,cuda,True,728372
715,0.0003459931536609044,0.918310991887337,64,56146,1000,0.9677585928798952,0.09592884961402909,0.9904405758715139,1599,10.1,"[10, 10, 11, 9, 10]",200,200,False,completed,cuda,True,740492
712,0.00020350681450852264,0.9837531883140069,128,53171,100,0.9486243643740241,0.023851397812951133,0.9975757455077597,1963,9.2,"[9, 10, 8, 10, 9]",200,200,False,completed,cuda,True,714996
721,0.00023388178158168933,0.9680905510472784,32,56278,1000,0.9281173200740028,0.06077664584466058,0.9938094849475598,1975,9.6,"[9, 8, 13, 9, 8]",200,200,False,completed,cuda,True,748372
707,0.0006322751467179948,0.9670741905065923,16,36735,100,0.9692118235111707,0.03622481712948082,0.9981154148794731,1300,11.4,"[9, 10, 10, 9, 9]",200,200,False,completed,cuda,True,718748
570,0.0029081072028440728,0.9162801269425652,64,96400,100,0.9117608061968274,0.04467183546836222,0.9915367593785637,522,235.3,"[194, 167, 193, 197, 229]",200,200,False,completed,cuda,True,593524
560,0.009939648705161157,0.9974464639635405,32,72024,100,0.9498546964094553,0.09985147069196343,0.9939764409948844,1490,306.9,"[247, 339, 302, 438, 308]",200,200,False,completed,cuda,True,582520
725,0.0007242141353104894,0.9845611026672538,64,70101,500,0.9380003013678694,0.01456253959826716,0.9930208435386146,1977,9.6,"[9, 9, 11, 10, 10]",200,200,False,completed,cuda,True,736748
726,0.0004164748975231897,0.9846944645535026,64,57493,500,0.9376231245712882,0.012005922501002873,0.9933583301055771,1677,9.6,"[9, 10, 10, 10, 8]",200,200,False,completed,cuda,True,749524
728,0.003080189902542715,0.992833267912739,64,51823,500,0.977601283975818,0.042721342250581426,0.9932310829458509,1958,10.0,"[11, 13, 10, 10, 11]",200,200,False,completed,cuda,True,739748
717,0.001956207560963304,0.9493556867309844,64,72520,500,0.9375500208253481,0.08273283476052339,0.9969294481605177,672,11.7,"[9, 12, 12, 13, 8]",200,200,False,completed,cuda,True,744208
722,0.006309814947202173,0.9967452661765608,128,86881,1000,0.9331621456943793,0.03606557903009553,0.9945169102652297,893,9.1,"[10, 9, 9, 8, 10]",200,200,False,completed,cuda,True,747492
716,0.0033632334978793217,0.9831487593034715,16,26378,500,0.9214163055078817,0.016294994634993815,0.9926662171401202,1788,25.1,"[10, 18, 37, 88, 10]",200,200,False,completed,cuda,True,737640
724,0.00037461829211599465,0.9611987920731229,128,16211,100,0.9655148364387878,0.06891098218338308,0.9956473724997252,1143,10.7,"[9, 10, 8, 12, 10]",200,200,False,completed,cuda,True,751372
719,0.0012473915950933865,0.9053991410515921,64,24474,1000,0.9015761691468843,0.0860656023002154,0.9953173623410392,1081,12.0,"[25, 10, 9, 10, 10]",200,200,False,completed,cuda,True,721044
711,0.007204792813638506,0.9927991687018413,128,33855,500,0.9328702653902464,0.04245897671518337,0.9900470460492375,589,52.3,"[56, 84, 70, 52, 51]",200,200,False,completed,cuda,True,735288
727,0.0004218841161645096,0.9902696299448404,32,13801,500,0.9425258657266802,0.03181137979075142,0.9925494015961159,1570,9.8,"[10, 9, 8, 9, 10]",200,200,False,completed,cuda,True,749520
723,0.0012950656168112613,0.9866917905438851,64,75788,500,0.9407643654747266,0.08438835622683717,0.9989747519462634,846,14.0,"[12, 11, 13, 16, 18]",200,200,False,completed,cuda,True,725996
731,0.0037776831514900774,0.9874761093374935,32,23553,100,0.9694431695726577,0.08484709777130892,0.9929614470486876,1819,11.2,"[9, 13, 11, 10, 11]",200,200,False,completed,cuda,True,758208
733,0.00827225074493409,0.9457602785356093,32,39202,500,0.94072235195463,0.07632434020200603,0.9945098038741307,1633,12.6,"[10, 16, 9, 10, 10]",200,200,False,completed,cuda,True,754640
730,0.00013605868010071464,0.9371297120562988,32,99443,1000,0.9168669006027026,0.08146007114448625,0.9901270834556835,1330,10.2,"[12, 9, 10, 10, 10]",200,200,False,completed,cuda,True,741748
737,0.007885114447996599,0.9629348743528056,128,35266,1000,0.9264320153356093,0.060709126064442336,0.9902073200464538,1477,9.6,"[9, 11, 9, 9, 9]",200,200,False,completed,cuda,True,759520
732,0.005782340398805942,0.9838865209668669,16,24578,1000,0.9471491115823805,0.013007722593844456,0.9986035763342916,1449,9.4,"[9, 12, 9, 9, 8]",200,200,False,completed,cuda,True,757492
735,0.0004943583181035769,0.9848780922603041,16,22834,1000,0.960857663004511,0.07745898406073465,0.9953521396287239,1193,9.8,"[10, 10, 9, 12, 9]",200,200,False,completed,cuda,True,737044
738,0.003323231713372974,0.9126684078797555,32,56505,500,0.9994534329707504,0.060663647057807094,0.9908752966699621,1709,11.5,"[12, 9, 10, 11, 10]",200,200,False,completed,cuda,True,740996
720,0.0008599778242210933,0.9185951273733166,128,87160,500,0.9558545569859743,0.031541955743998686,0.9962914463558075,1226,10.3,"[10, 8, 9, 8, 10]",200,200,False,completed,cuda,True,746500
729,0.00017936399817866503,0.9777234677140317,16,54589,500,0.9084490354766765,0.09341732739079343,0.9987585814317056,799,10.4,"[10, 10, 10, 10, 9]",200,200,False,completed,cuda,True,752524
743,0.00321998174300427,0.9584161250157063,128,71975,100,0.9091238813585844,0.017287746936118356,0.9913309820470756,1788,9.9,"[10, 8, 10, 9, 11]",200,200,False,completed,cuda,True,768492
739,0.0001654739789187695,0.9136818539569219,128,25377,1000,0.9537887166993194,0.08179509587937143,0.9911616162483553,1068,9.3,"[9, 10, 10, 8, 11]",200,200,False,completed,cuda,True,766208
736,0.0001468149146682761,0.9741947406359642,128,58755,500,0.9676063782999961,0.07555061644124476,0.995069772055202,639,9.6,"[9, 9, 8, 9, 9]",200,200,False,completed,cuda,True,760288
748,0.0023071155321921655,0.9469618796606312,128,46441,1000,0.9190519210410707,0.06169880865148337,0.9910335890181385,1889,10.3,"[9, 8, 9, 10, 10]",200,200,False,completed,cuda,True,773492
742,0.00014091346965888513,0.9918481337693051,64,84447,500,0.9282079003773642,0.029890727782271656,0.9985355631253974,1373,9.2,"[8, 10, 10, 9, 8]",200,200,False,completed,cuda,True,764520
741,0.004074797298784892,0.9278776631172944,128,34263,500,0.999318960638495,0.09149797628140588,0.9903926002726474,1092,12.3,"[20, 10, 10, 10, 19]",200,200,False,completed,cuda,True,752748
744,0.0012478946928547606,0.9501696818216737,16,58486,1000,0.9319994184976131,0.012042030854734365,0.9904161473095482,968,9.5,"[10, 10, 10, 10, 9]",200,200,False,completed,cuda,True,746044
745,0.0005041777497192948,0.985369765998206,128,50422,500,0.9271377533875649,0.032191954371306,0.9944602674126146,1107,9.4,"[9, 10, 9, 9, 9]",200,200,False,completed,cuda,True,747996
746,0.0008844397799362666,0.9236030882366244,32,24331,1000,0.9625145065318077,0.029976878794733354,0.9904486391287384,1060,9.6,"[11, 9, 10, 10, 10]",200,200,False,completed,cuda,True,772500
672,0.008049597999889852,0.9596682340529203,32,53118,100,0.9065062518424499,0.03558960309650378,0.9964623915534346,1112,198.6,"[174, 271, 219, 214, 383]",200,200,False,completed,cuda,True,693540
740,0.006186286718501944,0.9379302837927248,32,47354,1000,0.9374872819355833,0.06451687914846424,0.9980207022552132,1732,15.9,"[29, 19, 13, 14, 10]",200,200,False,completed,cuda,True,761640
511,0.004661926203530026,0.9862056736743297,128,52518,100,0.942099082320702,0.06492863235300166,0.9939088276353469,573,153.9,"[157, 153, 162, 155, 149]",200,200,False,completed,cuda,True,536620
751,0.005386798435347417,0.959007284196433,128,35509,500,0.9836834296660449,0.012615239987400998,0.9938617999377078,1361,8.9,"[8, 8, 10, 10, 10]",200,200,False,completed,cuda,True,776492
757,0.00010335228197881836,0.9845868987922791,32,20438,1000,0.9199656633648835,0.0979772517737532,0.9906101268678993,1604,10.5,"[9, 10, 10, 10, 11]",200,200,False,completed,cuda,True,778540
709,0.002679273130932231,0.9814555640027292,64,95049,500,0.9854701789507663,0.05522521927748309,0.9914874330888439,731,212.0,"[255, 154, 257, 303, 187]",200,200,False,completed,cuda,True,719112
